,,,,,,,,,,,,,,,,,,,, Monthly Spending ,,,,,,,,,,,,, -   , -   , -   ,,
Last Seen Month,Region,Site,Business Category,Project No.,Capital Classification, Firm , Jul , Aug , Sep , Oct , Nov , Dec , Jan , Feb , Mar , Apr , May , Jun ,, J , A , S , O , N , D , J , F , M , A , M , J ,,,,,,
,Market E,Plant B,Category F,B.07564,03,, 259 , 574 , 591 , 594 , 530 , 530 , 530 , 577 , 355 , 327 , 321 , 321 ,, 108 , 17 , 38 , 24 , 8 , 18 , 56 , (9), 1 , 2 , 57 , -   ,,,,,,
,Market E,Plant D,Category C,A.04348,01, 525 , 525 , 525 , 525 , 405 , 402 , 402 , 761 , 859 , 610 , 520 , 589 , 589 ,, -   , -   , (3), -   , -   , 3 , (111), 197 , 152 , (71), 100 , 322 ,,,#REF!,,,
,Market E,Plant B,Category F,A.04357,04,,,,, 450 , 450 , 450 , 198 , 198 , 94 , 36 , 86 , 86 ,, -   , -   , -   , -   , -   , -   , -   , 29 , 4 , 1 , 51 , -   ,,,,,,
,Market E,Plant B,Category F,B.07214,03,,, 4 , 36 , 58 , 58 , 58 , 58 , 61 , 79 , 86 , 86 , 86 ,, 4 , 33 , 22 , 0 , 0 , 3 , -   , 18 , 7 , -   , -   , -   ,,,,,,
,Market E,Plant A,Category F,FB.84897,04, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,
,Market E,Plant D,Category F,B.07529,03,,,, 86 , 55 , 98 , 98 , 97 , 97 , 113 , 113 , 113 , 113 ,, 2 , 22 , 31 , 16 , 26 , -   , 16 , -   , -   , -   , -   , -   ,,,,,,
,Market E,Plant A,Category F,FB.84898,04,,,,," 1,500 ", 500 , 250 , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,
,Market F,Plant H,Category F,A.04103,03, 400 , 400 , 420 , 420 , 413 , 413 , 306 , 293 , 293 , 291 , 291 , 291 , 291 ,, -   , 14 , 91 , 67 , (79), 199 , -   , -   , -   , -   , -   , -   ,,,,,,
,Market F,Plant H,Category C,A.04180,02," 24,750 "," 24,750 "," 24,750 "," 24,750 "," 21,915 "," 21,915 "," 21,915 "," 21,915 "," 21,915 "," 27,551 "," 26,700 "," 26,790 "," 26,684 ",, 27 , 96 , 44 , 227 , 105 ," 5,600 ", 25 , 347 ," 8,652 ", 21 , 103 ," 11,436 ",,,,,,
,Market E,Plant A,Category B,B.08030,01,,,,,,, 60 , 60 , 57 , 29 , 75 , 137 , 137 ,,,,,,,,,, 3 , 55 , 17 , 62 ,,,,,,
,Market E,Plant A,Category B,FB.84901,04, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,
,Market E,Plant D,Category F,B.07531,04, 180 , 180 , 113 , 168 , 23 , 360 , 360 , 360 , 360 , 365 , 365 , 358 , 358 ,, (2), 1 , 25 , 18 , 15 , 7 , 21 , 73 , 32 , 7 , 100 , 62 ,,,,,,
,Market E,Plant A,Category B,FB.84903,01, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,
,Market E,Plant A,Category B,FB.84905,02,,,, 500 , 500 , 200 , 40 , 40 , 40 , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,
,Market E,Plant B,Category A,B.08032,01,,,,, 147 , 144 , 144 , 144 , 144 , 99 , 189 , 216 , 216 ,, 0 , 23 , 24 , 29 , 13 , 49 , 16 , 10 , 34 , 18 , 0 , -   ,,,,,,
,Market E,Plant A,Category F,B.08022,03," 1,228 "," 1,049 "," 1,049 "," 1,059 "," 1,052 "," 1,113 "," 1,196 "," 1,339 "," 1,335 "," 1,265 "," 1,424 "," 1,282 "," 1,282 ",, -   , -   , -   , 15 , 12 , 75 , 30 , 65 , 144 , 120 , 392 , 430 ,,,,,,
,Market E,Plant D,Category F,B.08004,04, 45 , 45 , 90 , 271 , 94 , 199 , 199 , 166 , 166 , 227 , 277 , 344 , 344 ,, -   , 4 , 19 , 3 , -   , 14 , 32 , 5 , 6 , 68 , 60 , 134 ,,,,,,
,Market E,Plant D,Category F,B.08002,03, 450 , 450 , 491 , 436 , 468 , 568 , 568 , 674 , 714 , 722 , 820 , 755 , 755 ,, -   , 14 , 64 , 17 , 42 , 39 , 33 , 46 , 53 , 107 , 154 , 186 ,,,,,,
,Market E,Plant B,Category F,B.08036,03,,,,,,, 592 , 547 , 601 , 499 , 485 , 465 , 465 ,,,,,,, 62 , 54 , 20 , 20 , 57 , 42 , 210 ,,,,,,
,Market E,Plant A,Category F,A.04351,04,,, 342 , 342 , 342 , 998 , 750 , 750 , 750 , 464 , 477 , 530 , 530 ,, -   , -   , -   , -   , -   , 57 , 62 , -   , 135 , 31 , 159 , 86 ,,,,,,
,Market E,Plant B,Category A,FB.88874,04, 45 , 45 , 135 , 300 , 300 , 300 , 176 , 198 , 198 , 90 , 90 , 90 , 90 ,, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 90 ,,,,,,
,Market E,Plant B,Category F,FB.89293,04, 25 , 25 , 25 , 25 , 252 , 252 , 203 , 50 , 50 , 20 , 20 , -   , -   ,, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,
,Market E,Plant A,Category F,FB.90417,03,,,,,,,, 500 , 500 , 150 , 150 , 7 , 7 ,, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 7 ,,,,,,
,Market E,Plant A,Category B,FB.91441,01,,,,,,,,, 50 , 7 , 7 , -   , -   ,,,,,,,,,,,,,,,,,,,
,Market E,Plant A,Category C,N/A,01, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,
,Market E,Plant A,Category C,N/A,03, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,
,Market E,Plant A,Category F,N/A,03,,,,,,,,, 40 , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,
,Market E,Dummy,Category C,N/A,04, 200 , 200 , 200 , 200 , -   , -   , -   , -   , -   , -   , 47 , -   , -   ,,,,,,,,,,,,, -   ,,,,,,
,Market E,Plant D,Category C,N/A,03, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,
2019-07,Market F,Plant E,Category D,A.02453,02," 4,667 "," 4,667 "," 4,667 "," 4,667 "," 4,667 "," 4,667 "," 4,344 "," 4,344 "," 4,499 "," 4,542 "," 4,517 "," 4,865 "," 4,865 ",, 229 , 888 , 701 , 249 , 440 , 579 , 167 , 135 , 658 , 464 , 23 , 332 ,,,,,,
2019-07,Market F,Plant E,Category D,A.02460,03,,,, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,, 0 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,
2019-07,Market F,Plant E,Category E,A.03273,04, 424 , 424 , 738 , 738 , 733 , 724 , 724 , 730 , 730 , 721 , 719 , 727 , 727 ,, 129 , 50 , 337 , 13 , 26 , 34 , 13 , -   , 65 , 26 , (7), 42 ,,,,,,
2020-01,Market F,Plant E,Category C,A.03674,02," 2,250 "," 2,250 "," 3,600 "," 3,600 "," 3,000 "," 3,000 "," 3,000 "," 3,000 "," 3,000 "," 1,854 "," 1,418 "," 1,458 "," 1,458 ",, -   , 28 , 15 , 14 , 20 , 62 , 6 , -   , -   , 200 , 46 ," 1,067 ",,,,,,
2020-01,Market F,Plant E,Category C,A.03674,02,,,,,,,,,, 4 , 149 , 162 , 162 ,, -   , -   , 4 , -   , -   , -   , -   , -   , (1), 159 , -   , -   ,,,,,,
2020-01,Market F,Plant E,Category D,A.03676,01," 1,018 "," 1,018 "," 1,018 "," 1,018 ", 500 , 159 , 159 , 159 , 28 , 133 , 131 , 159 , 159 ,, -   , -   , -   , 21 , 4 , -   , 0 , 2 , 7 , -   , -   , 125 ,,,,,,
2020-05,Market F,Plant E,Category C,A.03760,01, 127 , 127 , 127 , 201 , 184 , 176 , 207 , 216 , 259 , 259 , 233 , 235 , 235 ,, -   , -   , -   , -   , 1 , 97 , -   , -   , 46 , -   , -   , 91 ,,,,,,
,Market F,Plant E,Category B,A.03886,01," 2,400 "," 2,400 "," 2,400 ", 19 , 19 , 19 , 19 , 19 , 56 , 55 , 54 , 55 , 55 ,, 7 , -   , 12 , -   , -   , -   , 0 , (0), -   , 36 , 1 , -   ,,,,,,
,Market F,Plant E,Category C,A.03889,04,,,, 5 , 5 , 5 , 5 , 5 , 5 , 5 , 5 , 5 , 5 ,, -   , 5 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,
,Market F,Plant E,Category B,A.03897,01, 85 , 85 , 113 , 175 , 212 , 212 , 212 , 212 , 212 , 212 , 212 , 212 , 212 ,, 17 , 104 , 91 , -   , (0), -   , -   , -   , -   , -   , -   , -   ,,,,,,
,Market F,Plant E,Category C,A.03927,01," 2,500 "," 1,000 "," 1,000 "," 1,000 "," 1,000 "," 1,000 ", -   , -   , -   , -   , -   , (110), (110),, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , (110),,,,,,
,Market F,Plant E,Category C,A.03947,04, 455 , 455 , 455 , 455 , 449 , 441 , 441 , 445 , 400 , 366 , 366 , 365 , 365 ,, 14 , 15 , 183 , 143 , 1 , 2 , 1 , -   , 7 , -   , -   , -   ,,,,,,
,Market F,Plant E,Category F,A.03948,04, 848 , 848 , 881 , 881 , 930 , 916 ," 1,111 "," 1,111 "," 1,184 ", 925 , 921 , 892 , 892 ,, 23 , 20 , 577 , 15 , 77 , 43 , 36 , -   , 2 , -   , 99 , (0),,,,,,
,Market F,Plant E,Category C,A.04004,01, 372 , 372 , 372 , 372 , 369 , 364 , 428 , 434 , 444 , 478 , 533 , 581 , 581 ,, 22 , 43 , 200 , 8 , 3 , 20 , 26 , 2 , 0 , (1), 125 , 134 ,,,,,,
,Market F,Plant E,Category B,A.04010,04, 409 , 409 , 409 , 557 , 550 , 529 , 486 , 486 , 475 , 424 , 472 , 450 , 450 ,, 25 , 8 , 38 , 12 , 60 , 105 , -   , 80 , 47 , -   , 20 , 56 ,,,,,,
,Market F,Plant E,Category C,A.04037,02," 1,050 "," 1,050 "," 1,050 ", 963 , 914 , 890 , 882 , 900 , 801 , 802 , 812 , 816 , 816 ,, 62 , 29 , 262 , 68 , 13 , 147 , 51 , 24 , 7 , 58 , -   , 95 ,,,,,,
,Market F,Plant E,Category B,A.04041,01," 1,845 "," 2,790 "," 4,293 "," 4,293 "," 4,012 "," 3,859 "," 3,447 "," 3,447 "," 3,541 "," 3,241 "," 3,279 "," 3,275 "," 3,275 ",, 46 , 146 , 359 , 141 , 117 , 778 , 191 , 115 , 385 , 382 , 163 , 453 ,,,,,,
,Market F,Plant E,Category D,A.04042,01, 243 , 243 , 243 , 243 , 239 , 215 , 215 , 215 , -   , -   , -   , -   , -   ,, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,
,Market F,Plant E,Category F,A.04043,04,,,, -   , 8 , 8 , -   , -   , -   , -   , -   , (0), (0),, -   , -   , -   , -   , -   , -   , -   , -   , (0), -   , -   , -   ,,,,,,
,Market F,Plant E,Category F,A.04044,04," 1,408 "," 1,408 "," 2,158 "," 2,158 "," 2,130 "," 2,047 "," 2,026 "," 2,026 "," 2,067 "," 1,994 "," 1,972 "," 1,989 "," 1,989 ",, 17 , 10 , 150 , 50 , 42 , 593 , 224 , 71 , 455 , 102 , 93 , 181 ,,,,,,
,Market F,Plant E,Category B,A.04052,04, 594 , 425 , 425 , 425 , 420 , 404 , 92 , 112 , 113 , 126 , 161 , 176 , 176 ,, 51 , 15 , (8), 12 , 23 , 3 , 8 , 21 , 8 , 3 , -   , 40 ,,,,,,
,Market F,Plant E,Category D,A.04057,01, 42 , 42 , 42 , 42 , 42 , (66), (65), (65), (65), (65), (65), (86), (86),, 20 , (1), -   , (3), (80), -   , -   , -   , -   , (21), -   , -   ,,,,,,
,Market F,Plant E,Category B,A.04058,01,,,, 33 , 32 , 28 , 28 , 28 , 20 , 20 , 18 , 18 , 18 ,, -   , -   , 14 , -   , 1 , 2 , 3 , -   , (2), -   , -   , -   ,,,,,,
,Market F,Plant E,Category F,A.04124,03," 1,890 "," 1,868 "," 1,868 "," 1,868 "," 1,863 "," 1,271 "," 1,489 ", 969 ," 1,005 ", 941 ," 1,227 "," 1,247 "," 1,247 ",, -   , -   , 8 , 44 , 10 , 111 , (1), 230 , 48 , 171 , (63), 690 ,,,,,,
,Market F,Plant E,Category B,A.04127,04, 169 , 169 , 169 , 169 , 167 , 123 , 50 , 64 , 65 , 65 , 65 , 81 , 81 ,, 18 , 21 , 6 , 14 , -   , -   , 6 , -   , -   , -   , -   , 16 ,,,,,,
,Market F,Plant E,Category C,A.04167,01," 1,150 "," 1,150 "," 1,150 "," 1,150 "," 1,135 "," 1,088 ", 880 , 909 , 911 , 904 , 927 , 964 , 964 ,, -   , 5 , 83 , 46 , 7 , 476 , 55 , 20 , 5 , 180 , 49 , 37 ,,,,,,
,Market F,Plant E,Category D,A.04195,02," 24,750 "," 24,750 "," 24,750 "," 24,750 "," 11,650 "," 11,650 "," 11,457 "," 2,700 "," 2,521 "," 3,310 "," 3,875 "," 4,342 "," 4,342 ",, 39 , 11 , 508 , 924 , 13 , 197 , 375 , 54 ," 1,903 ", (550), 193 , 675 ,,,,,,
,Market F,Plant E,Category F,A.04196,04, 210 , 210 , 420 , 420 , 414 , 396 , 395 , 405 , 240 , 256 , 274 , 296 , 296 ,, -   , -   , -   , 23 , 55 , -   , 10 , 20 , 57 , 0 , 7 , 122 ,,,,,,
,Market F,Plant E,Category F,A.04209,03,, 566 , 540 , 540 , 529 , 511 , 511 , 511 , 531 , 494 , 492 , 494 , 494 ,, -   , -   , 125 , 52 , 1 , 231 , -   , 3 , 3 , 3 , 6 , 71 ,,,,,,
,Market F,Plant E,Category D,A.04281,04, 825 , 825 , 825 , 825 , 813 , 826 , 826 , 826 , 816 , 857 , 827 , 842 , 842 ,, -   , -   , 0 , -   , 114 , 1 , -   , 172 , 122 , 12 , 324 , 97 ,,,,,,
,Market F,Plant E,Category B,A.04292,01," 1,500 "," 1,500 ", -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,
,Market F,Plant E,Category D,A.04311,01, 188 , 188 , 188 , 360 , 360 , 345 , 345 , 345 , 248 , 285 , 281 , 327 , 327 ,, -   , -   , -   , -   , -   , 45 , 26 , 54 , 30 , 51 , 14 , 107 ,,,,,,
,Market F,Plant E,Category D,A.04332 ,01,,,,, 608 , 608 , 608 , 608 , 225 , 210 , 205 , 248 , 248 ,, -   , -   , -   , -   , -   , 17 , 0 , -   , 3 , 34 , 52 , 143 ,,,,,,
,Market F,Plant E,Category D,A.04333,02,,,,," 1,000 "," 1,000 "," 1,877 "," 1,877 "," 1,519 "," 1,545 "," 1,504 ", 312 , 312 ,, -   , -   , -   , -   , -   , 19 , -   ,, -   , 98 , 88 , 106 ,,,,,,
,Market F,Plant E,Category D,A.04346,01, 675 , 675 , 675 , 675 , 342 , 340 , 340 , 340 , 196 , 211 , 207 , 150 , 150 ,, -   , -   , -   , -   , -   , -   , 48 , 0 , 36 , -   , 40 , 26 ,,,,,,
,Market F,Plant E,Category C,A.04360,02,,,,,, 720 , 720 , 720 , 905 , 984 ," 1,038 ", 951 , 951 ,, -   , -   , -   , -   , -   , -   , -   , 240 , 271 , 146 , 77 , 216 ,,,,,,
,Market F,Plant E,Category B,A.04366,01,,,,,," 1,000 ", 300 , 300 , 300 , 76 , 68 , 84 , 84 ,, -   , -   , -   , -   , -   , -   , -   , 6 , -   , 25 , 34 , 19 ,,,,,,
,Market F,Plant E,Category F,A.04374,03,,,,,,,,,, 168 , 163 , 104 , 104 ,, -   , -   , -   , -   , -   , -   , -   , -   , 91 , -   , -   , 13 ,,,,,,
,Market F,Plant E,Category F,A.04374,04,,,,,,,,,,, 91 , -   , -   ,,,,,,,,,,,, -   ,,,,,,,
,Market F,Plant E,Category C,A.04375,04,, 338 , 300 , 300 , 300 , 300 , 300 , 54 , 50 , 264 , 272 , 292 , 292 ,, -   , -   , -   , -   , -   , -   , -   , -   , 138 , 71 , 83 , -   ,,,,,,
,Market F,Plant E,Category D,A.04380,04, 200 , 200 , 200 , 200 , 200 , 200 , 200 , 200 , 160 , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,
,Market F,Plant E,Category B,A.04397,01,,,," 1,050 "," 1,050 ", 500 , 300 , 300 , 200 , 200 , 200 , 139 , 139 ,, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 134 , 5 ,,,,,,
,Market F,Plant E,Category F,B.07535,03,, 488 , 406 , 556 , 549 , 535 , 535 , 535 , 616 , 636 , 619 , 572 , 572 ,, (0), 60 , 157 , 21 , -   , -   , 80 , -   , 10 , 1 , 301 , (58),,,,,,
,Market F,Plant E,Category F,B.07536,03,, 477 , 378 , 378 , 448 , 437 , 389 , 389 , 375 , 417 , 412 , 427 , 427 ,, 92 , 22 , 80 , 9 , 8 , -   , 38 , 1 , -   , 52 , 126 , -   ,,,,,,
,Market F,Plant E,Category C,B.07537,03,, 100 , 100 , 100 , 100 , 100 , 100 , 16 , 16 , 16 , 16 , 16 , 16 ,, 0 , -   , 11 , 0 , -   , -   , -   , -   , -   , -   , -   , 5 ,,,,,,
,Market F,Plant E,Category B,B.07538,03,, 171 , 159 , 159 , 157 , 150 , 150 , 157 , 164 , 128 , 125 , 128 , 128 ,, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 128 , -   ,,,,,,
,Market F,Plant E,Category D,B.07539,03, 375 , 375 , 375 , 375 , 375 , 376 , 105 , 105 , 111 , 65 , 65 , 73 , 73 ,, 2 , 3 , 7 , 22 , 3 , 1 , 4 , 1 , -   , 3 , 28 , (0),,,,,,
,Market F,Plant E,Category F,B.07540,04,, 58 , 54 , 54 , 50 , 56 , 56 , 56 , 62 , 58 , 58 , 58 , 58 ,, 6 , 20 , 5 , 7 , 9 , 4 , 0 , 5 , 2 , -   , -   , -   ,,,,,,
,Market F,Plant E,Category F,B.08008,03," 4,642 "," 3,344 "," 3,532 "," 2,399 "," 2,291 "," 2,194 "," 1,465 "," 1,465 "," 1,562 "," 1,292 "," 1,365 "," 1,378 "," 1,378 ",, -   , 8 , 6 , 34 , 25 , 89 , 82 , 27 , 196 , 86 , 402 , 423 ,,,,,,
,Market F,Plant E,Category F,B.08009,03,,,, 986 , 972 , 931 ," 1,489 "," 1,489 "," 1,616 "," 1,610 "," 1,572 "," 1,571 "," 1,571 ",, -   , -   , -   , 4 , 4 , 159 , 11 , 38 , 120 , 22 , 303 , 911 ,,,,,,
,Market F,Plant E,Category F,B.08010,03,,,,,,,,,,, 0 , 1 , 1 ,,,,,,,,,, 0 ,, 0 , -   ,,,,,,
,Market F,Plant E,Category F,B.08011,03,,,,,,,,,, 1 , 1 , 1 , 1 ,,,,,,,, 1 ,, -   ,, -   , -   ,,,,,,
,Market F,Plant E,Category F,B.08013,04, 900 , 900 , 837 , 837 , 767 , 734 , 288 , 288 , 314 , 386 , 331 , 365 , 365 ,, -   , -   , -   , 1 , -   , 8 , 21 , 8 , 15 , 78 , 32 , 202 ,,,,,,
,Market F,Plant E,Category F,B.08014,04,,,,,,,,,, 17 , 16 , 17 , 17 ,, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 0 , 17 ,,,,,,
,Market F,Plant E,Category D,B.08024,04,,,,,, 30 , 30 , 30 , 6 , 6 , 6 , 6 , 6 ,, -   , -   , -   , -   , -   , -   , 6 , -   , -   , -   , -   , -   ,,,,,,
,Market F,Plant E,Category C,FB.16651,02, 250 , 250 , 250 , 250 , 250 , 250 , -   , -   , -   , -   , -   , (110), (110),,,,,,,,,,,, -   , (110),,,,,,
,Market F,Plant E,Category C,FB.16667,03, 200 , 200 , 200 , 200 , 200 , 200 , 200 , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,, -   , -   ,,,,,,
,Market F,Plant E,Category F,FB.19699,04, 265 , 265 , 265 , 265 , 265 , 265 , 100 , 100 , 100 , 75 , -   , -   , -   ,,,,,,,,,,,,,,,,,,,
,Market F,Plant E,Category D,FB.30523,01, 50 , 50 , 50 , 50 , 50 , 50 , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,
,Market F,Plant E,Category C,FB.30994,01, 525 , 525 , 525 , 250 , 250 , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,
,Market F,Plant E,Category C,FB.30997,03, 342 , 342 , 342 , 342 , 342 , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,
,Market F,Plant E,Category C,FB.35338,01, 135 , 135 , 135 , 135 , 135 , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,
,Market F,Plant E,Category D,FB.36583,04, 250 , 250 , 250 , 250 , 250 , 250 , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,
,Market F,Plant E,Category C,FB.45696,01, 75 , 75 , 75 , 75 , 75 , 75 , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,
,Market F,Plant E,Category C,FB.47489,01, 250 ," 1,000 "," 1,000 "," 1,000 "," 1,000 ", -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,
,Market F,Plant E,Category C,FB.49226,01,,,,,, 300 , 300 , 150 , 150 , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,
,Market F,Plant E,Category B,FB.50644,01, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,
,Market F,Plant E,Category B,FB.50666,01, 250 , 250 , 250 , 250 , 250 , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,
,Market F,Plant E,Category B,FB.50669,01, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,
,Market F,Plant E,Category B,FB.50672,01, 250 , 250 , 250 , 250 , 250 , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,
,Market F,Plant E,Category C,FB.51059,01, 500 , 500 , 500 , 500 , 500 , 500 , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,
,Market F,Plant E,Category C,FB.51060,01," 1,000 "," 1,000 "," 1,000 "," 1,000 "," 1,000 "," 1,000 "," 1,000 ", 250 , 50 , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,
,Market F,Plant E,Category C,FB.51061,04, -   , 338 , 350 , 350 , 350 , 350 , 234 , -   , 100 , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,
,Market F,Plant E,Category C,FB.51062,04, 100 , 100 , 100 , 100 , 100 , 100 , 100 , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,
,Market F,Plant E,Category D,FB.55412,04, 400 , 400 , 400 , 400 , 400 , 200 , 200 , 200 , 200 , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,
,Market F,Plant E,Category C,FB.58292,01, 335 , 335 , 125 , 125 , 125 , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,
,Market F,Plant E,Category C,FB.58295,04, 225 , 225 , 225 , 225 , 118 , 118 , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,
,Market F,Plant E,Category C,FB.58296,04, 150 , 150 , 150 , 150 , 150 , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,
,Market F,Plant E,Category C,FB.58298,01,,,,, 108 , 108 , 108 , 108 , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,
,Market F,Plant E,Category B,FB.58368,04," 1,000 "," 1,000 "," 1,000 "," 1,000 "," 1,000 ", 300 , 150 , 53 , 53 , 20 , -   , -   , -   ,,,,,,,,,,,,,,,,,,,
,Market F,Plant E,Category B,FB.58376,01," 1,250 "," 1,250 "," 1,250 "," 1,000 ", 750 , 630 , 200 , 200 , 200 , 30 , 30 , 30 , 30 ,, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 30 ,,,,,,
,Market F,Plant E,Category D,FB.60676,01, 10 , 10 , 10 , 10 , 10 , 10 , 10 , 10 , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,
,Market F,Plant E,Category C,FB.60677,04, 135 , 135 , 135 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,
,Market F,Plant E,Category F,FB.64701,04,,,,, 360 , 360 , 360 , 450 , 450 , 75 , -   , -   , -   ,,,,,,,,,,,,,,,,,,,
,Market F,Plant E,Category C,FB.66233,01, 250 , 250 , 250 , 250 , 250 , 250 , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,
,Market F,Plant E,Category D,FB.85018,02, 50 , 50 , 50 , 50 , 50 , 50 , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,
,Market F,Plant E,Category D,FB.85019,01, 30 , 30 , 30 , 30 , 30 , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,
,Market F,Plant E,Category C,N/A,04, 150 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,
,Market F,Plant E,Category B,N/A,01, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,," 122,610 "," 128,591 "," 130,344 "," 127,982 "," 109,007 "," 103,539 "," 94,382 "," 77,883 "," 75,587 "," 76,234 "," 75,506 "," 75,049 "," 74,941 ",," 1,996 "," 2,758 "," 5,058 "," 2,951 "," 1,516 "," 11,248 "," 2,737 "," 2,631 "," 15,056 "," 3,055 "," 5,411 "," 20,523 ",,,,,,
,,,,,,,,,,,,,,,,,,,," 1,996 "," 4,754 "," 9,812 "," 12,763 "," 14,279 "," 25,527 "," 28,264 "," 30,896 "," 45,952 "," 49,006 "," 54,417 "," 74,941 ",,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3%,6%,13%,17%,19%,34%,38%,41%,61%,65%,73%,100%,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,, ` ,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,, 7 ,,, 12 ,,, 16 ,,, 22 ,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
